car649,-33.25,-10.91200847594692,1,3.9068482578477895e-12,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,3,0,2.2379171776895097
car649,-33.25,-10.912008475947161,1,3.684337181339597e-12,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,3,0,2.2379171776895097
car649,-33.25,-10.912008475947388,1,3.47423217759051e-12,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,3,0,2.2379171776895097
car649,-33.25,-10.91863586728995,2,0.06646999996502924,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-10.929708122543985,2,0.1330399999879373,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-10.945231913095839,2,0.1996699999778881,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-10.96520884722893,2,0.2663339996560253,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-10.98964386143198,2,0.33302799927911875,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-11.018506709144525,2,0.3996839982477603,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-11.051773008634278,2,0.46627399632663236,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-11.089656144433889,2,0.5331379923596354,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-11.131863388266297,2,0.5998019857522875,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-11.178337239776518,2,0.6662439751167739,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-11.229423057199824,2,0.7329139587541107,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-11.284950030186515,2,0.7995799350628867,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-11.344851392998635,2,0.8661759014470211,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-11.409494901604894,2,0.9330598550546609,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-11.478362530935861,2,0.9997237927165878,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-11.551475131460478,2,1.0662217106528866,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-11.629141358867884,2,1.1328236044227205,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-11.711326031479722,2,1.1994874689282398,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-11.797949182214367,2,1.2661472983484918,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-11.888951366912934,2,1.3327630871267104,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25,-11.984719271140563,2,1.3995928267210722,-1.5707963267948966,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25061924244225,-12.068893899400068,2,1.4662565109620869,-1.5854340224787673,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25257177824416,-12.15716313758942,2,1.532684132011227,-1.6003128225756993,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.25603550357025,-12.250324820475354,2,1.5993976774589491,-1.6155211837673467,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.261169082676496,-12.348042301032262,2,1.6660991384597887,-1.630957152927598,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.27261079414397,-12.506162292291236,2,1.7660941872586666,-1.654891290430202,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.2826969981118,-12.615412755699893,2,1.832677387665453,-1.6707278595695316,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.29507092626661,-12.729571140821658,2,1.899332459325021,-1.6867089517412341,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.30992077560208,-12.848701401430455,2,1.9660553871098045,-1.7028083382538608,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.327357995726295,-12.972326256657482,2,2.0325681602682693,-1.7189329683320476,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.34767259410776,-13.10123683665873,2,2.09926075496303,-1.735158992312881,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.3709859742067,-13.235012795286247,2,2.165895157345726,-1.751407624010622,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.397523992565525,-13.373897505596842,2,2.2325733456849326,-1.767687539786737,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.427443633917306,-13.51773807563868,2,2.299211301814353,-1.7839630204682901,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.46095644872976,-13.666656259115125,2,2.365857002317799,-1.8002338721156013,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.49824515616571,-13.820620648923718,2,2.4324924249405657,-1.8164856895479782,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.53962146444038,-13.980082429900618,2,2.4992995371609856,-1.8327563999201184,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.584991389304584,-14.143953503707767,2,2.5658423313965395,-1.8489319444599268,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.63479882880331,-14.313161369921065,2,2.632502764248554,-1.865104880187372,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.68909007999043,-14.487179039241438,2,2.6990888162235693,-1.881226933667013,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.74817044206999,-14.66634064989877,2,2.765742448689001,-1.8973351500950377,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.812148138431404,-14.850344725093766,2,2.8323736349082425,-1.913411334636254,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.8814223491766,-15.039705625348775,2,2.8991843261278474,-1.929511659249825,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-33.955823427485974,-15.233374771248124,2,2.965842511705944,-1.9455629899524727,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-34.035471230023596,-15.4311713828154,2,3.0323341595686184,-1.9615729565238424,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-34.12108821088672,-15.634320773414725,2,3.099099189745054,-1.9776630713787362,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car649,-34.21231761020635,-15.841415146081868,2,3.1657256013465633,-1.9937475794024204,car709,-35.16251184774841,-17.841969039733275,1,0,2.2379171776895097
car509,-36.75,-30.692283829338763,2,0.93305985505329,1.5707963267948966,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.75,-30.62341620000788,2,0.9997237927152169,1.5707963267948966,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.75,-30.550303599483357,2,1.0662217106515157,1.5707963267948966,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.75,-30.472637372076036,2,1.1328236044213496,1.5707963267948966,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.75,-30.390452699464284,2,1.1994874689268689,1.5707963267948966,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.75,-30.30382954872973,2,1.266147298347121,1.5707963267948966,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.75,-30.212827364031256,2,1.3327630871253395,1.5707963267948966,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.75,-30.117059459803713,2,1.3995928267197013,1.5707963267948966,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.74939092858724,-30.032882771486246,2,1.466256510960716,1.5563997127029527,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.7474703676566,-29.944603879553785,2,1.532684132009856,1.5417666096650398,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.74406316953476,-29.851423825959866,2,1.5993976774575782,1.5268098147749296,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.73901306159566,-29.753678195055674,2,1.6660991384584178,1.5116293606787452,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.72775644879485,-29.59549375062388,2,1.7660941872572957,1.4880911604632159,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.71783257729102,-29.48618534763716,2,1.832677387664082,1.472515989151085,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.705656924204106,-29.371954909785046,2,1.89933245932365,1.4567978713095269,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.69104392120232,-29.252737082654036,2,1.9660553871084336,1.4409622903712116,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.67388346433419,-29.129008158361337,2,2.0325681602668983,1.4251004624570554,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.65388965708586,-28.999974903388246,2,2.0992607549616595,1.4091371650980091,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.630942455146275,-28.866056512565716,2,2.1658951573443557,1.393149593879224,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.60481892904535,-28.727007772708728,2,2.232573345683562,1.377128909550299,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.57536385403334,-28.58298009560981,2,2.2992113018129827,1.3611099701557525,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.542368197871596,-28.433849842990302,2,2.3658570023164285,1.3450926894907915,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.50565121089443,-28.27964664543836,2,2.4324924249391953,1.3290909846208887,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.46490500862822,-28.1199166267166,2,2.499299537159615,1.3130672521006876,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.420221119986365,-27.955747752356327,2,2.565842331395169,1.2971335977910623,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.371161240051364,-27.786208800256393,2,2.6325027642471834,1.2811986508642756,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.317678522113425,-27.611825553574874,2,2.699088816222199,1.2653097798349178,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.25947085838869,-27.432260841747556,2,2.7657424486876305,1.2494303043405426,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.19643013893319,-27.24781433433641,2,2.832373634906872,1.2335780041508646,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
car509,-36.128161385981045,-27.057967728420046,2,2.899184326126477,1.2176973397595476,car685,-31.241946527209493,-21.023534075034163,1,0,2.6166042519764847
